Starting Reader
----------------------------------------
Model no.: 32
Version  : 48
Features : 14
 
Mode (HEX/DEC/BIN): C0/192/11000000
AddH (HEX/DEC/BIN): 0/0/0
AddL (HEX/DEC/BIN): 3/3/11
Sped (HEX/DEC/BIN): 1A/26/11010
Chan (HEX/DEC/BIN): 4/4/100
Optn (HEX/DEC/BIN): C4/196/11000100
Addr (HEX/DEC/BIN): 3/3/11
 
SpeedParityBit (HEX/DEC/BIN)    : 0/0/0
SpeedUARTDataRate (HEX/DEC/BIN) : 3/3/11
SpeedAirDataRate (HEX/DEC/BIN)  : 2/2/10
OptionTrans (HEX/DEC/BIN)       : 1/1/1
OptionPullup (HEX/DEC/BIN)      : 1/1/1
OptionWakeup (HEX/DEC/BIN)      : 0/0/0
OptionFEC (HEX/DEC/BIN)         : 1/1/1
OptionPower (HEX/DEC/BIN)       : 0/0/0
----------------------------------------

99,0,0,0,33.86,101190,50272,234.00
99,0,0,0,33.84,101180,50506,234.00
99,0,0,-1,33.91,101200,50743,236.00
99,0,0,-1,33.93,101200,50975,233.00
99,0,0,-1,33.86,101200,51212,236.00
99,0,0,-1,33.89,101200,51446,234.00
99,0,0,0,33.87,101190,51681,234.00
99,0,0,0,33.82,101180,51916,234.00
99,0,0,0,33.83,101180,52150,235.00
99,0,0,-2,33.89,101200,52384,233.00
99,0,0,-1,33.89,101200,52620,235.00
99,0,0,-1,33.87,101190,52854,235.00
99,0,0,0,33.81,101190,53091,236.00
99,0,0,0,33.87,101180,53324,232.00
99,0,0,-1,33.83,101190,53560,236.00
99,0,0,-2,33.89,101210,53794,233.00
99,0,0,-1,33.84,101190,54029,235.00
99,0,0,0,33.84,101180,54263,233.00
99,0,0,0,33.82,101180,54499,235.00
99,0,0,0,33.80,101180,54732,233.00
99,0,0,-2,33.90,101200,54968,235.00
99,0,0,-1,33.87,101200,55203,235.00
99,0,0,0,33.78,101170,55437,233.00
99,0,0,-1,33.87,101190,55673,235.00
99,0,0,0,33.88,101180,55908,235.00
99,0,0,-2,33.95,101210,56142,233.00
99,0,0,-2,33.88,101210,56377,235.00
99,0,0,0,33.81,101190,56611,233.00
99,0,0,0,33.86,101180,56846,234.00
99,0,0,0,33.81,101180,57080,235.00
99,0,0,0,33.81,101180,57316,235.00
99,0,0,-1,33.84,101190,57550,233.00
99,0,0,-1,33.80,101190,57785,236.00
99,0,0,-1,33.88,101200,58019,233.00
99,0,0,0,33.84,101180,58256,236.00
99,0,0,0,33.82,101180,58489,232.00
99,0,0,-2,33.93,101200,58725,237.00
99,0,0,-1,33.79,101200,58958,232.00
99,0,0,-1,33.80,101190,59195,236.00
99,0,0,0,33.80,101180,59428,234.00
99,0,0,0,33.81,101180,59664,235.00
99,0,0,0,33.75,101190,59898,233.00
99,0,0,-1,33.82,101190,60133,236.00
99,0,0,-1,33.80,101200,60367,233.00
99,0,0,0,33.78,101180,60603,235.00
99,0,0,0,33.79,101190,60837,233.00
99,0,0,0,33.77,101180,61072,236.00
99,0,0,-1,33.83,101190,61306,233.00
99,0,0,-2,33.83,101210,61542,235.00
99,0,0,-1,33.80,101190,61777,235.00
99,0,0,0,33.77,101180,62011,233.00
99,0,0,0,33.77,101180,62246,235.00
99,0,0,0,33.78,101180,62481,234.00
99,0,0,-1,33.81,101200,62716,234.00
99,0,0,-1,33.78,101200,62950,234.00
99,0,0,0,33.77,101190,63185,234.00
99,0,0,-1,33.75,101190,63420,234.00
99,0,0,0,33.78,101180,63654,234.00
99,0,0,0,33.77,101190,63889,234.00
99,0,0,-2,33.79,101200,64124,234.00
99,0,0,-1,33.80,101200,64360,237.00
99,0,0,0,33.78,101190,64593,232.00
99,0,0,-1,33.80,101200,64830,236.00
99,0,0,0,33.79,101180,65064,234.00
99,0,0,-1,33.77,101200,65299,234.00
99,0,0,-1,33.75,101200,65533,233.00
99,0,0,0,33.75,101190,65768,236.00
99,0,0,-1,33.75,101190,66002,233.00
99,0,0,0,33.73,101180,66238,235.00
99,0,0,0,33.77,101180,66472,234.00
99,0,0,-1,33.74,101200,66707,234.00
99,0,0,0,33.74,101180,66942,236.00
99,0,0,0,33.73,101180,67178,234.00
99,0,0,-1,33.79,101190,67412,233.00
99,0,0,0,33.78,101190,67647,236.00
99,0,0,-1,33.77,101190,67881,233.00
99,0,0,0,33.74,101180,68116,234.00
99,0,0,-1,33.75,101190,68350,233.00
99,0,0,0,33.71,101180,68586,234.00
99,0,0,0,33.71,101180,68819,234.00
99,0,0,-1,33.75,101190,69055,235.00
99,0,0,-1,33.73,101190,69289,233.00
99,0,0,-1,33.74,101190,69524,236.00
99,0,0,0,33.75,101190,69761,236.00
99,0,0,0,33.70,101180,69994,233.00
99,0,0,-1,33.79,101190,70230,235.00
99,0,0,-1,33.74,101200,70464,233.00
99,0,0,-1,33.75,101200,70699,236.00
99,0,0,-1,33.75,101200,70933,233.00
99,0,0,0,33.74,101190,71168,234.00
99,0,0,0,33.74,101190,71402,235.00
99,0,0,-1,33.74,101190,71636,233.00
99,0,0,-2,33.74,101200,71872,234.00
99,0,0,-1,33.71,101190,72108,235.00
99,0,0,0,33.71,101190,72341,234.00
99,0,0,0,33.70,101190,72578,236.00
99,0,0,-1,33.75,101200,72813,234.00
99,0,0,-1,33.71,101200,73047,234.00
99,0,0,-1,33.66,101190,73282,234.00
99,0,0,-2,33.75,101200,73517,234.00
99,0,0,-1,33.74,101200,73751,234.00
99,0,0,-1,33.74,101200,73986,234.00
99,0,0,-1,33.73,101190,74220,234.00
99,0,0,-1,33.71,101200,74457,236.00
99,0,0,-1,33.68,101190,74690,232.00
99,0,0,0,33.71,101180,74926,237.00
99,0,0,-1,33.71,101190,75161,234.00
99,0,0,0,33.68,101180,75396,234.00
99,0,0,-2,33.75,101200,75630,235.00
99,0,0,-1,33.72,101200,75865,234.00
99,0,0,0,33.71,101180,76099,233.00
99,0,0,-1,33.74,101190,76334,236.00
99,0,0,0,33.73,101180,76568,233.00
99,0,0,0,33.68,101190,76803,235.00
99,0,0,-2,33.71,101200,77038,234.00
99,0,0,-1,33.73,101190,77273,234.00
99,0,0,0,33.71,101180,77508,235.00
99,0,0,-1,33.75,101200,77744,235.00
99,0,0,-1,33.74,101190,77978,233.00
99,0,0,-1,33.70,101200,78213,236.00
99,0,0,-1,33.73,101190,78447,233.00
99,0,0,0,33.73,101190,78682,234.00
99,0,0,0,33.71,101190,78916,234.00
99,0,0,0,33.66,101180,79151,234.00
99,0,0,-1,33.72,101190,79386,234.00
99,0,0,-1,33.68,101200,79620,235.00
99,0,0,0,33.68,101190,79855,234.00
99,0,0,0,33.71,101180,80090,234.00
99,0,0,-1,33.73,101190,80324,234.00
99,0,0,-1,33.79,101190,80561,236.00
99,0,0,-1,33.71,101200,80793,233.00
99,0,0,-1,33.73,101190,81030,236.00
99,0,0,-1,33.73,101200,81264,234.00
99,0,0,0,33.66,101180,81499,234.00
99,0,0,-1,33.73,101200,81733,233.00
99,0,0,-1,33.71,101190,81968,236.00
99,0,0,-1,33.71,101190,82202,233.00
99,0,0,-1,33.66,101190,82438,235.00
99,0,0,0,33.63,101170,82671,234.00
99,0,0,0,33.66,101180,82907,235.00
99,0,0,0,33.68,101190,83142,235.00
99,0,0,-1,33.62,101190,83378,235.00
99,0,0,0,33.62,101180,83612,233.00
99,0,0,-1,33.66,101190,83847,235.00
99,0,0,0,33.66,101180,84081,233.00
99,0,0,-1,33.68,101190,84316,235.00
99,0,0,-1,33.70,101200,84550,233.00
99,0,0,-2,33.66,101200,84786,235.00
99,0,0,-1,33.65,101200,85020,233.00
99,0,0,-1,33.66,101190,85255,236.00
99,0,0,0,33.63,101180,85491,235.00
99,0,0,-1,33.66,101190,85726,235.00
99,0,0,-1,33.61,101200,85960,233.00
99,0,0,-1,33.64,101200,86195,234.00
99,0,0,0,33.61,101190,86429,235.00
99,0,0,0,33.58,101180,86665,235.00
99,0,0,-2,33.66,101200,86899,233.00
99,0,0,-2,33.63,101210,87134,236.00
99,0,0,-1,33.59,101200,87370,235.00
99,0,0,0,33.55,101180,87605,235.00
99,0,0,0,33.58,101170,87839,233.00
99,0,0,0,33.57,101180,88074,234.00
99,0,0,0,33.58,101190,88308,234.00
99,0,0,-1,33.58,101200,88544,235.00
99,0,0,-1,33.58,101190,88778,233.00
99,0,0,-1,33.62,101200,89013,236.00
99,0,0,-1,33.59,101190,89249,235.00
99,0,0,-2,33.59,101200,89484,234.00
99,0,0,-1,33.56,101200,89718,235.00
99,0,0,-1,33.61,101200,89953,234.00
99,0,0,0,33.54,101190,90188,234.00
99,0,0,0,33.53,101180,90423,234.00
99,0,0,0,33.55,101180,90656,234.00
99,0,0,-1,33.58,101200,90892,235.00
99,0,0,-1,33.52,101190,91126,233.00
99,0,0,0,33.56,101180,91361,236.00
99,0,0,0,33.55,101190,91595,233.00
99,0,0,0,33.48,101170,91831,235.00
99,0,0,-1,33.57,101200,92065,233.00
99,0,0,-2,33.55,101200,92300,236.00
99,0,0,-1,33.58,101200,92534,233.00
99,0,0,0,33.53,101180,92769,234.00
99,0,0,0,33.48,101180,93004,234.00
99,0,0,-3,33.72,101220,93239,235.00
99,0,0,-3,33.62,101210,93473,233.00
99,0,0,-1,33.50,101190,93710,236.00
99,0,0,-1,33.57,101200,93942,233.00
99,0,0,0,33.54,101190,94179,236.00
99,0,0,0,33.47,101180,94412,232.00
99,0,0,0,33.50,101190,94648,236.00
99,0,0,-2,33.55,101210,94882,233.00
99,0,0,-1,33.53,101200,95118,235.00
99,0,0,-1,33.50,101190,95352,233.00
99,0,0,-1,33.53,101190,95587,236.00
99,0,0,-1,33.50,101190,95821,233.00
99,0,0,-1,33.52,101200,96057,235.00
99,0,0,-2,33.53,101210,96290,233.00
99,0,0,0,33.50,101190,96525,234.00
99,0,0,0,33.48,101190,96760,234.00
99,0,0,0,33.48,101190,96994,234.00
99,0,0,-1,33.50,101200,97229,234.00
99,0,0,-2,33.50,101210,97464,234.00
99,0,0,-1,33.49,101190,97698,233.00
99,0,0,0,33.47,101190,97933,236.00
99,0,0,0,33.41,101180,98168,234.00
99,0,0,-2,33.58,101210,98403,234.00
99,0,0,-1,33.53,101200,98637,235.00
99,0,0,-2,33.50,101200,98872,234.00
99,0,0,-1,33.50,101200,99108,235.00
99,0,0,0,33.47,101190,99342,233.00
99,0,0,-1,33.53,101200,99577,235.00
99,0,0,-1,33.52,101200,99813,235.00
99,0,0,-2,33.45,101210,100047,233.00
99,0,0,-1,33.46,101200,100282,236.00
99,0,0,0,33.43,101180,100516,233.00
99,0,0,-1,33.47,101190,100751,234.00
99,0,0,-2,33.53,101200,100985,235.00
99,0,0,-2,33.47,101210,101220,234.00
99,0,0,-1,33.45,101200,101455,234.00
99,0,0,-1,33.46,101190,101690,234.00
99,0,0,-2,33.53,101210,101924,235.00
99,0,0,0,33.47,101190,102159,234.00
99,0,0,-2,33.56,101210,102394,234.00
99,0,0,-2,33.50,101210,102629,234.00
99,0,0,0,33.41,101190,102863,235.00
99,0,0,-1,33.47,101200,103098,235.00
99,0,0,0,33.41,101190,103334,235.00
99,0,0,-1,33.48,101200,103568,233.00
99,0,0,-3,33.52,101220,103803,236.00
99,0,0,-1,33.48,101200,104037,234.00
99,0,0,0,33.41,101190,104273,235.00
99,0,0,-1,33.46,101200,104507,233.00
99,0,0,-1,33.43,101190,104742,235.00
99,0,0,-2,33.43,101200,104977,235.00
99,0,0,-1,33.40,101200,105210,232.00
99,0,0,-2,33.45,101210,105447,236.00
99,0,0,-1,33.43,101200,105680,232.00
99,0,0,-1,33.39,101190,105916,237.00
99,0,0,-2,33.41,101210,106150,233.00
99,0,0,-3,33.41,101210,106384,233.00
99,0,0,-1,33.39,101200,106619,235.00
99,0,0,-1,33.40,101200,106855,235.00
99,0,0,-2,33.45,101210,107089,233.00
99,0,0,-2,33.40,101200,107325,235.00
99,0,0,-2,33.41,101210,107558,234.00
99,0,0,-1,33.41,101200,107793,234.00
99,0,0,-1,33.34,101190,108028,234.00
99,0,0,-1,33.38,101200,108263,234.00
99,0,0,0,33.34,101190,108497,235.00
99,0,0,-2,33.38,101210,108732,234.00
99,0,0,-2,33.37,101210,108966,233.00
99,0,0,-2,33.37,101210,109201,236.00
99,0,0,-1,33.34,101200,109436,234.00
99,0,0,-1,33.32,101190,109671,234.00
99,0,0,-1,33.36,101190,109904,233.00
99,0,0,-2,33.37,101210,110140,235.00
99,0,0,-1,33.34,101200,110376,235.00
99,0,0,-3,33.39,101210,110610,233.00
99,0,0,-1,33.31,101200,110843,234.00
99,0,0,-1,33.33,101200,111079,235.00
99,0,0,-3,33.37,101210,111315,235.00
99,0,0,-2,33.38,101200,111549,233.00
99,0,0,-1,33.36,101200,111784,235.00
99,0,0,-2,33.36,101200,112019,234.00
99,0,0,-1,33.32,101200,112254,234.00
99,0,0,-1,33.33,101190,112489,233.00
99,0,0,-2,33.33,101210,112723,235.00
99,0,0,-2,33.37,101200,112958,234.00
99,0,0,-1,33.31,101200,113192,233.00
99,0,0,-1,33.33,101200,113428,235.00
99,0,0,-1,33.33,101200,113662,233.00
99,0,0,-2,33.34,101210,113897,236.00
99,0,0,-1,33.30,101200,114131,233.00
99,0,0,-1,33.31,101200,114367,235.00
99,0,0,-1,33.32,101190,114601,233.00
99,0,0,-2,33.34,101210,114835,235.00
99,0,0,-1,33.31,101200,115070,234.00
99,0,0,-3,33.33,101210,115305,233.00
99,0,0,-1,33.29,101200,115539,235.00
99,0,0,-1,33.31,101200,115774,234.00
99,0,0,-1,33.28,101190,116009,234.00
99,0,0,-1,33.28,101200,116244,233.00
99,0,0,-2,33.30,101200,116478,236.00
99,0,0,-2,33.29,101200,116713,233.00
99,0,0,-2,33.33,101210,116948,234.00
99,0,0,-1,33.28,101200,117182,235.00
99,0,0,-2,33.31,101200,117419,236.00
99,0,0,-1,33.25,101190,117654,234.00
99,0,0,-2,33.33,101200,117889,234.00
99,0,0,-2,33.34,101200,118123,235.00
99,0,0,-1,33.30,101200,118358,234.00
99,0,0,-2,33.32,101200,118593,234.00
99,0,0,-1,33.27,101190,118828,234.00
99,0,0,-2,33.33,101210,119061,234.00
99,0,0,-1,33.30,101200,119297,236.00
99,0,0,-1,33.27,101200,119531,233.00
99,0,0,-2,33.32,101210,119767,235.00
99,0,0,-1,33.29,101200,120001,233.00
99,0,0,-2,33.32,101210,120235,235.00
99,0,0,-3,33.32,101210,120470,234.00
99,0,0,-1,33.31,101200,120705,234.00
99,0,0,-2,33.33,101210,120940,234.00
99,0,0,-1,33.25,101200,121174,235.00
99,0,0,-2,33.30,101200,121409,234.00
99,0,0,-2,33.31,101210,121644,234.00
99,0,0,-2,33.30,101200,121879,234.00
99,0,0,-1,33.28,101200,122115,237.00
99,0,0,-2,33.31,101200,122348,232.00
99,0,0,-1,33.25,101200,122585,236.00
99,0,0,-2,33.32,101210,122817,233.00
99,0,0,-2,33.31,101210,123054,236.00
99,0,0,-2,33.31,101200,123288,233.00
99,0,0,-1,33.27,101200,123523,236.00
99,0,0,-1,33.25,101190,123757,233.00
99,0,0,-3,33.28,101220,123993,235.00
99,0,0,-1,33.25,101200,124227,233.00
99,0,0,-1,33.25,101190,124461,235.00
99,0,0,-2,33.27,101200,124696,234.00
99,0,0,-1,33.25,101200,124931,234.00
99,0,0,-2,33.24,101200,125165,234.00
99,0,0,-2,33.27,101200,125400,235.00
99,0,0,-3,33.32,101210,125635,234.00
99,0,0,-2,33.25,101200,125870,234.00
99,0,0,-2,33.29,101210,126104,234.00
99,0,0,-1,33.25,101200,126339,234.00
99,0,0,-2,33.22,101200,126574,234.00
99,0,0,-2,33.25,101200,126809,234.00
99,0,0,-2,33.30,101210,127043,235.00
99,0,0,-2,33.27,101200,127280,236.00
99,0,0,0,33.16,101190,127514,233.00
99,0,0,-2,33.25,101210,127749,235.00
99,0,0,-1,33.24,101200,127983,233.00
99,0,0,-1,33.23,101200,128218,235.00
99,0,0,-2,33.30,101210,128452,233.00
99,0,0,-2,33.28,101200,128687,234.00
99,0,0,-1,33.16,101190,128921,235.00
99,0,0,-2,33.25,101210,129157,235.00
99,0,0,-1,33.23,101200,129391,233.00
99,0,0,-1,33.23,101200,129626,235.00
99,0,0,-2,33.25,101200,129860,233.00
99,0,0,-1,33.21,101200,130096,236.00
99,0,0,-2,33.24,101210,130329,232.00
99,0,0,-2,33.23,101200,130566,236.00
99,0,0,-1,33.22,101200,130800,235.00
99,0,0,0,33.15,101190,131035,234.00
99,0,0,-2,33.22,101200,131270,234.00
99,0,0,-1,33.16,101200,131504,235.00
99,0,0,-2,33.23,101210,131738,233.00
99,0,0,-2,33.24,101200,131974,235.00
99,0,0,-2,33.27,101210,132207,233.00
99,0,0,-1,33.20,101200,132443,235.00
99,0,0,-1,33.16,101190,132677,233.00
99,0,0,-2,33.25,101210,132912,235.00
99,0,0,-2,33.23,101200,133146,233.00
99,0,0,-2,33.21,101200,133382,235.00
99,0,0,-1,33.21,101200,133615,233.00
99,0,0,-1,33.20,101200,133851,235.00
99,0,0,-4,33.29,101220,134085,233.00
99,0,0,-2,33.23,101210,134320,235.00
99,0,0,-2,33.22,101200,134556,235.00
99,0,0,-2,33.22,101210,134790,234.00
99,0,0,-2,33.23,101210,135025,234.00
99,0,0,-2,33.16,101210,135260,234.00
99,0,0,-1,33.15,101200,135494,234.00
99,0,0,-2,33.20,101200,135729,234.00
99,0,0,-2,33.21,101200,135963,233.00
99,0,0,-2,33.25,101210,136198,235.00
99,0,0,0,33.12,101190,136433,234.00
99,0,0,-2,33.15,101200,136668,234.00
99,0,0,-2,33.16,101200,136902,235.00
99,0,0,-1,33.16,101200,137137,234.00
99,0,0,-1,33.12,101200,137373,235.00
99,0,0,0,33.09,101190,137606,234.00
99,0,0,-2,33.16,101200,137842,235.00
99,0,0,-2,33.21,101210,138078,235.00
99,0,0,-2,33.16,101200,138311,234.00
99,0,0,-2,33.16,101210,138547,235.00
99,0,0,-2,33.18,101210,138781,233.00
99,0,0,-1,33.14,101200,139015,235.00
99,0,0,-2,33.16,101210,139250,234.00
99,0,0,-1,33.14,101190,139485,234.00
99,0,0,-2,33.18,101210,139719,235.00
99,0,0,-2,33.15,101200,139954,234.00
99,0,0,-1,33.13,101200,140188,233.00
99,0,0,-2,33.15,101210,140423,236.00
99,0,0,-1,33.16,101200,140657,233.00
99,0,0,-1,33.15,101200,140893,235.00
99,0,0,-3,33.20,101210,141127,234.00
99,0,0,-2,33.13,101200,141362,234.00
99,0,0,-1,33.09,101200,141597,235.00
99,0,0,-2,33.15,101210,141831,233.00
